pathway,name,entrez,hgnc
hsa04150,mTOR signaling pathway - Homo sapiens (human),8325,FZD8
hsa04150,mTOR signaling pathway - Homo sapiens (human),8323,FZD6
hsa04150,mTOR signaling pathway - Homo sapiens (human),11211,FZD10
hsa04150,mTOR signaling pathway - Homo sapiens (human),8326,FZD9
hsa04150,mTOR signaling pathway - Homo sapiens (human),4041,LRP5
hsa04150,mTOR signaling pathway - Homo sapiens (human),4040,LRP6
hsa04150,mTOR signaling pathway - Homo sapiens (human),1857,DVL3
hsa04150,mTOR signaling pathway - Homo sapiens (human),1856,DVL2
hsa04150,mTOR signaling pathway - Homo sapiens (human),1855,DVL1
hsa04150,mTOR signaling pathway - Homo sapiens (human),2932,GSK3B
hsa04150,mTOR signaling pathway - Homo sapiens (human),7124,TNF
hsa04150,mTOR signaling pathway - Homo sapiens (human),7132,TNFRSF1A
hsa04150,mTOR signaling pathway - Homo sapiens (human),3551,IKBKB
hsa04150,mTOR signaling pathway - Homo sapiens (human),3630,INS
hsa04150,mTOR signaling pathway - Homo sapiens (human),3479,IGF1
hsa04150,mTOR signaling pathway - Homo sapiens (human),3643,INSR
hsa04150,mTOR signaling pathway - Homo sapiens (human),3480,IGF1R
hsa04150,mTOR signaling pathway - Homo sapiens (human),2885,GRB2
hsa04150,mTOR signaling pathway - Homo sapiens (human),6654,SOS1
hsa04150,mTOR signaling pathway - Homo sapiens (human),6655,SOS2
hsa04150,mTOR signaling pathway - Homo sapiens (human),3265,HRAS
hsa04150,mTOR signaling pathway - Homo sapiens (human),3845,KRAS
hsa04150,mTOR signaling pathway - Homo sapiens (human),4893,NRAS
hsa04150,mTOR signaling pathway - Homo sapiens (human),673,BRAF
hsa04150,mTOR signaling pathway - Homo sapiens (human),5894,RAF1
hsa04150,mTOR signaling pathway - Homo sapiens (human),5604,MAP2K1
hsa04150,mTOR signaling pathway - Homo sapiens (human),5605,MAP2K2
hsa04150,mTOR signaling pathway - Homo sapiens (human),5594,MAPK1
hsa04150,mTOR signaling pathway - Homo sapiens (human),5595,MAPK3
hsa04150,mTOR signaling pathway - Homo sapiens (human),6197,RPS6KA3
hsa04150,mTOR signaling pathway - Homo sapiens (human),6195,RPS6KA1
hsa04150,mTOR signaling pathway - Homo sapiens (human),6196,RPS6KA2
hsa04150,mTOR signaling pathway - Homo sapiens (human),27330,RPS6KA6
hsa04150,mTOR signaling pathway - Homo sapiens (human),3667,IRS1
hsa04150,mTOR signaling pathway - Homo sapiens (human),5295,PIK3R1
hsa04150,mTOR signaling pathway - Homo sapiens (human),5296,PIK3R2
hsa04150,mTOR signaling pathway - Homo sapiens (human),8503,PIK3R3
hsa04150,mTOR signaling pathway - Homo sapiens (human),5290,PIK3CA
hsa04150,mTOR signaling pathway - Homo sapiens (human),5293,PIK3CD
hsa04150,mTOR signaling pathway - Homo sapiens (human),5291,PIK3CB
hsa04150,mTOR signaling pathway - Homo sapiens (human),5728,PTEN
hsa04150,mTOR signaling pathway - Homo sapiens (human),5170,PDPK1
hsa04150,mTOR signaling pathway - Homo sapiens (human),207,AKT1
hsa04150,mTOR signaling pathway - Homo sapiens (human),208,AKT2
hsa04150,mTOR signaling pathway - Homo sapiens (human),10000,AKT3
hsa04150,mTOR signaling pathway - Homo sapiens (human),1147,CHUK
hsa04150,mTOR signaling pathway - Homo sapiens (human),79109,MAPKAP1
hsa04150,mTOR signaling pathway - Homo sapiens (human),253260,RICTOR
hsa04150,mTOR signaling pathway - Homo sapiens (human),55615,PRR5
hsa04150,mTOR signaling pathway - Homo sapiens (human),387,RHOA
hsa04150,mTOR signaling pathway - Homo sapiens (human),5578,PRKCA
hsa04150,mTOR signaling pathway - Homo sapiens (human),5579,PRKCB
hsa04150,mTOR signaling pathway - Homo sapiens (human),5582,PRKCG
hsa04150,mTOR signaling pathway - Homo sapiens (human),6446,SGK1
hsa04150,mTOR signaling pathway - Homo sapiens (human),23175,LPIN1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1950,EGF
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7039,TGFA
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2069,EREG
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),374,AREG
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2246,FGF1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2247,FGF2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2248,FGF3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2249,FGF4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8822,FGF17
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2251,FGF6
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2252,FGF7
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2253,FGF8
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2254,FGF9
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2255,FGF10
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8823,FGF16
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2250,FGF5
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8817,FGF18
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),26281,FGF20
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),27006,FGF22
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),9965,FGF19
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),26291,FGF21
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8074,FGF23
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4803,NGF
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),627,BDNF
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4908,NTF3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4909,NTF4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3630,INS
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3479,IGF1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3481,IGF2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5154,PDGFA
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5155,PDGFB
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),56034,PDGFC
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),80310,PDGFD
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1435,CSF1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4254,KITLG
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2323,FLT3LG
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7422,VEGFA
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7423,VEGFB
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5228,PGF
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7424,VEGFC
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2277,VEGFD
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3082,HGF
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),284,ANGPT1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),285,ANGPT2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),51378,ANGPT4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1942,EFNA1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1943,EFNA2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1944,EFNA3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1945,EFNA4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1946,EFNA5
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1956,EGFR
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2064,ERBB2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2065,ERBB3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2066,ERBB4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2260,FGFR1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2263,FGFR2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2261,FGFR3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2264,FGFR4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4804,NGFR
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4914,NTRK1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4915,NTRK2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3643,INSR
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3480,IGF1R
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5156,PDGFRA
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5159,PDGFRB
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1436,CSF1R
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3815,KIT
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2322,FLT3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2321,FLT1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2324,FLT4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3791,KDR
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4233,MET
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7010,TEK
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1969,EPHA2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2885,GRB2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),6654,SOS1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),6655,SOS2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3265,HRAS
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3845,KRAS
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),4893,NRAS
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5894,RAF1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5604,MAP2K1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5605,MAP2K2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5594,MAPK1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5595,MAPK3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3667,IRS1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7097,TLR2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7099,TLR4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5879,RAC1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),6850,SYK
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),930,CD19
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),118788,PIK3AP1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2688,GH1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2689,GH2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1442,CSH1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1443,CSH2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5617,PRL
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5008,OSM
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3558,IL2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3562,IL3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3569,IL6
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3565,IL4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3574,IL7
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3439,IFNA1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3440,IFNA2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3441,IFNA4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3442,IFNA5
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3443,IFNA6
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3444,IFNA7
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3445,IFNA8
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3446,IFNA10
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3447,IFNA13
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3448,IFNA14
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3449,IFNA16
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3451,IFNA17
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3452,IFNA21
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3456,IFNB1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2056,EPO
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1440,CSF3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2690,GHR
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5618,PRLR
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),9180,OSMR
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3559,IL2RA
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3560,IL2RB
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3561,IL2RG
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3563,IL3RA
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3570,IL6R
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3566,IL4R
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3575,IL7R
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3454,IFNAR1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3455,IFNAR2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2057,EPOR
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1441,CSF3R
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3716,JAK1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3717,JAK2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3718,JAK3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1277,COL1A1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1278,COL1A2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1280,COL2A1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1284,COL4A2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1286,COL4A4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1288,COL4A6
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1282,COL4A1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1287,COL4A5
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1285,COL4A3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1291,COL6A1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1292,COL6A2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1293,COL6A3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),131873,COL6A6
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),256076,COL6A5
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1297,COL9A1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1298,COL9A2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1299,COL9A3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),284217,LAMA1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3908,LAMA2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3909,LAMA3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3911,LAMA5
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3910,LAMA4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3912,LAMB1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3913,LAMB2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3914,LAMB3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),22798,LAMB4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3915,LAMC1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3918,LAMC2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),10319,LAMC3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1101,CHAD
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5649,RELN
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7057,THBS1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1311,COMP
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7058,THBS2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7059,THBS3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7060,THBS4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2335,FN1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),6696,SPP1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7448,VTN
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3371,TNC
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),63923,TNN
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7143,TNR
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7148,TNXB
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),7450,VWF
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3381,IBSP
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3672,ITGA1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3673,ITGA2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3674,ITGA2B
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3675,ITGA3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3676,ITGA4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3678,ITGA5
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3655,ITGA6
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3679,ITGA7
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8516,ITGA8
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3680,ITGA9
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8515,ITGA10
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),22801,ITGA11
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3685,ITGAV
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3688,ITGB1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3690,ITGB3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3691,ITGB4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3693,ITGB5
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3694,ITGB6
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3695,ITGB7
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),3696,ITGB8
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5747,PTK2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5290,PIK3CA
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5293,PIK3CD
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5291,PIK3CB
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5295,PIK3R1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),5296,PIK3R2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),8503,PIK3R3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2149,F2R
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1128,CHRM1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1129,CHRM2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),1902,LPAR1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),9170,LPAR2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),23566,LPAR3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2846,LPAR4
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),57121,LPAR5
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),10161,LPAR6
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2782,GNB1
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2783,GNB2
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),2784,GNB3
hsa04151,PI3K-Akt signaling pathway - Homo sapiens (human),59345,GNB4
